txn_id,value_date,narration,debit,credit,balance,bank_ref,bank
TXN00000199,22/07/26,RTGS-HDFC0004567-NARMADA MEDIA PVT LT-300000000199,,21579.25,168831113.58,5905881794,HDFC
TXN00000200,14/06/26,UPI-SALEM GARMENTS PRIVATE LIMITED-SALEMGARME@OKAXIS-300000000200-PAYMENT FROM SGP,,339743.50,169170857.08,2952849519,HDFC
TXN00000201,25/08/26,IMPS-5981731142-DEHRADUN POLYMERS PR-ICIC,,170908.75,169341765.83,4705150091,HDFC
TXN00000202,25-06-2026,NEFT/ICICR52024117103/CHANDRAPUR ELECTRICALS,,456511.00,169798276.83,S76926628,ICICI
TXN00000203,18/08/26,RTGS-HDFC0000123-KAKINADA PRINTERS PVT LTD-300000000203,,424338.00,170222614.83,4544432520,HDFC
TXN00000204,10/06/26,NEFT CR-HDFC0000123-AURANGABAD H-UTR300000000204,,97909.00,170320523.83,7781608576,HDFC
TXN00000205,10-07-2026,UPI/300000000205/Payment from/trichymoto@paytm/UTIB,,19790.00,170340313.83,S80416822,ICICI
TXN00000206,18/08/26,UPI-COIMBATOREPAPERMILLSPVTLTD-COIMBATORE@IBL-6528427385,,365815.00,170706128.83,7432749100,HDFC
TXN00000207,02/07/26,NEFT CR-HDFC0000123-RAJKOT ENTER-UTR7075798574/,,95323.25,170801452.08,8258568023,HDFC
TXN00000208,11/07/26,RTGS-HDFC0000123-DHANBAD AUTO COMPO-300000000208,,415290.00,171216742.08,9742656117,HDFC
TXN00000209,21-08-2026,NEFT-ICICR52023994918-BHOPAL TRADERS INDIA PRIVATE LIMITED,,253442.00,171470184.08,S14183991,ICICI
TXN00000210,08/08/26,UPI-GUNTUR ENTERPRISES INDIA PRIVATE LIMITED-GUNTURENTE@PAYTM-5430809445-PAYMENT FROM GEI,,197734.75,171667918.83,2299780396,HDFC
TXN00000211,16/06/26,ACH C-JODHPUR SOFTWARE SERVICES PRIVATE  LIMITED-1661759010,,159501.00,171827419.83,5263701409,HDFC
TXN00000212,30/07/26,NEFT CR-HDFC0000123-COIMBATORE HANDICRAFTS-UTR8497100471,,380883.00,172208302.83,5800273809,HDFC
TXN00000213,15/06/26,UPI-CALICUTMEDIAPVTLTD-CALICUTMED@IBL-8748133196,,83573.00,172291875.83,1217867296,HDFC
TXN00000214,07/06/26,RTGS-HDFC0002341-ANANTAPUR GARMENTS P-300000000214,,247801.75,172539677.58,8578161787,HDFC
TXN00000215,30-08-2026,UPI/6855970349/KBL/kolhapurbe@okhdfcbank ,,70098.00,172609775.58,S25151444,ICICI
TXN00000216,23/06/26,IMPS-300000000216-GUNTURTRANSPORTANDCOMPANY-AXIS,,251951.50,172861727.08,3666637135,HDFC
TXN00000217,20/07/26,NEFT-HDFC0009812-KANPUR BEARINGS LIMITED-300000000217,,84372.50,172946099.58,8888773421,HDFC
TXN00000218,31-07-2026,MMT/IMPS/6922377726/BHILAI REFRACTORIES/ICIC,,311464.25,173257563.83,S95380301,ICICI
TXN00000219,21-06-2026,UPI/300000000219/RFL/rajkotforg@paytm,,1096.99,173258660.82,S56206415,ICICI
TXN00000220,20/08/26,NEFT CR-HDFC0009812-BHAVNAGAR INDUSTRIES INDIA PRIVATE LIMITED-UTR9593556607,,306516.00,173565176.82,7829701852,HDFC
TXN00000221,20-07-2026,UPI/300000000221/Payment from/maduraiagr@okaxis/AXIS,,167790.75,173732967.57,S99934747,ICICI
TXN00000222,12/06/26,UPI-BHOPAL FOODS PVT LTD-BHOPALFOOD@IBL-1363626724-PAYMENT FROM BFP,,71400.00,173804367.57,8817147252,HDFC
TXN00000223,25-06-2026,RTGS/ICICR52023081138/HALDIA MOTORS PRIVATE LIMITED,,187283.00,173991650.57,S87882357,ICICI
TXN00000224,21-06-2026,MMT/IMPS/300000000224/JALANDHARMETALSLIMITED/HDFC,,363019.00,174354669.57,S72930506,ICICI
TXN00000225,15-08-2026,UPI/2118594780/Payment from/jabalpurco@apl/HDFC,,269783.50,174624453.07,S93794410,ICICI
TXN00000226,11-06-2026,BIL/ONL/3593393772/AFA,,151374.50,174775827.57,S75084661,ICICI
TXN00000227,06/06/26,ACH C-CHENNAI DIAGNOSTICS LIMITED-2645689727,,420101.25,175195928.82,8053457714,HDFC
TXN00000228,07-06-2026,BIL/ONL/6298534979/NMP,,430670.00,175626598.82,S48761035,ICICI
TXN00000229,21/07/26,RTGS-HDFC0009812-TRICHY FORGINGS LI-8981576848,,419019.50,176045618.32,4309260670,HDFC
TXN00000230,28/08/26,UPI-JODHPUR  LOGISTICS PRIVATE LIMITED-JODHPURLOG@PAYTM-300000000230,,177898.75,176223517.07,9691727358,HDFC
TXN00000231,24/08/26,UPI-BHAVNAGAR PACKAG-BHAVNAGARP@PAYTM-300000000231,,30822.25,176254339.32,5020871331,HDFC
TXN00000232,27-07-2026,UPI/300000000232/MPL/maduraipac@okaxis,,238735.00,176493074.32,S36933352,ICICI
TXN00000233,23/08/26,NEFT-HDFC0002341-LUDHIANACONTAINERSPVTLTD-300000000233,,206853.00,176699927.32,2915048861,HDFC
TXN00000234,25/08/26,ACH C-SURAT SPINNERS LLP-3468061102,,261938.00,176961865.32,9891010459,HDFC
TXN00000235,29-08-2026,RTGS/ICICR52023081961/Cuttack Industries India Pvt,,2734.50,176964599.82,S84420438,ICICI
TXN00000236,26/06/26,RTGS-HDFC0004567-AURANGABAD AGRO EXPORTS PRIVATE LIMITED-300000000236,,202412.75,177167012.57,6319253135,HDFC
TXN00000237,11-08-2026,UPI/5454064409/HSL/haldiaspin@ybl,,34026.99,177201039.56,S97758252,ICICI
TXN00000238,28/08/26,UPI-MEERUT CHEMICALS INDIA PRIVATE LIMITED-MEERUTCHEM@YBL-1196716790,,275265.50,177476305.06,5712834281,HDFC
TXN00000239,15/08/26,IMPS-7125531606-LUDHIANADISTRIBUTORSPRIVATELIMITED-UTIB,,90490.99,177566796.05,4406345733,HDFC
TXN00000240,24/06/26,IMPS-300000000240-PANIPAT CERAMICS PVT-HDFC,,24900.25,177591696.30,1677546830,HDFC
TXN00000241,01/06/26,NEFT CR-HDFC0004567-SURAT AUTO COMPONENTS PVT LTD-UTR1544998804,,256311.00,177848007.30,9751516468,HDFC
TXN00000242,18-08-2026,NEFT-ICICR52024560888-CHENNAI CONSTRUCTIONS,,377018.50,178225025.80,S36000523,ICICI
TXN00000243,28/08/26,NEFT-HDFC0009812-BHILAI PHARM-300000000243,,418654.00,178643679.80,1755431522,HDFC
TXN00000244,05/08/26,NEFT CR-HDFC0009812-RAIPUR CONSTRUCTIONS PRIVATE LIMITED-UTR300000000244,,16238.50,178659918.30,8463570248,HDFC
TXN00000245,29-06-2026,NEFT-ICICR52023994239-SOLAPUR HOSPITALITY,,105834.50,178765752.80,S46197787,ICICI
TXN00000246,07-06-2026,NEFT-ICICR52024117908-COIMBATORE ENTERPRIS,,177103.00,178942855.80,S84189605,ICICI
TXN00000247,25/07/26,NEFT CR-HDFC0009812-SILIGURI PLASTICS AND COMPANY-UTR2059371626,,121430.00,179064285.80,4857962086,HDFC
TXN00000248,02-08-2026,RTGS/ICICR52023081671/HUBLIFABRICATORSANDCOMPANY,,24186.00,179088471.80,S39260335,ICICI
TXN00000249,03/07/26,UPI-BHOPALPLASTICSANDCOMPANY-BHOPALPLAS@APL-7248493644-PAYMENT FROM BPA,,188907.00,179277378.80,3694254580,HDFC
TXN00000250,15-07-2026,NEFT/ICICR52023081627/HALDIA PACKAGING,,469416.75,179746795.55,S59068774,ICICI
TXN00000251,18/07/26,NEFT CR-HDFC0000123-JABALPUR PRINTERS PVT LTD-UTR300000000251,,325604.00,180072399.55,4267980072,HDFC
TXN00000252,06-08-2026,BIL/ONL/300000000252/GFP,,185922.00,180258321.55,S49227057,ICICI
TXN00000253,28/08/26,NEFT CR-HDFC0000123-JABALPUR CERAMICS PVT LTD-UTR5108681386,,326557.00,180584878.55,4758066922,HDFC
TXN00000254,09-07-2026,RTGS/ICICR52023994521/JODHPUR METALS,,329873.00,180914751.55,S53796105,ICICI
TXN00000255,31-08-2026,UPI/300000000255/JSS/jalandhars@paytm,,312090.75,181226842.30,S93031143,ICICI
TXN00000256,09/08/26,NEFT CR-HDFC0004567-TRICHY ELECTRICALS LLP-UTR300000000256,,85300.75,181312143.05,2587729771,HDFC
TXN00000257,07-06-2026,UPI/300000000257/Payment from/coimbatore@okhdfcbank/ICIC,,295905.75,181608048.80,S83302419,ICICI
TXN00000258,24-08-2026,UPI/3864261005/VTI/varanasitr@apl,,267028.00,181875076.80,S28713077,ICICI
TXN00000259,10/07/26,ACH C-MEERUT PACKAGING PVT-300000000259,,289861.00,182164937.80,7493077954,HDFC
TXN00000260,19-08-2026,NEFT/ICICR52023994415/CHENNAI TRADERS INDIA,,258145.00,182423082.80,S69622247,ICICI
TXN00000261,28-07-2026,UPI/300000000261/Payment from/narmadatra@ibl/AXIS,,218899.99,182641982.79,S89279578,ICICI
TXN00000262,02-06-2026,NEFT/ICICR52024560396/Nashik Packaging Llp,,198012.00,182839994.79,S50532800,ICICI
TXN00000263,05/08/26,UPI-SALEM PAPER-SALEMPAPER@PAYTM-300000000263-PAYMENT FROM SPM,,307817.00,183147811.79,3769334117,HDFC
TXN00000264,07-07-2026,MMT/IMPS/300000000264/Anantapur Forgings Limited/KKBK/ ,,63576.99,183211388.78,S31856985,ICICI
TXN00000265,12-07-2026,NEFT-ICICR52023081626-KOLHAPUR PLASTICS,,31676.00,183243064.78,S90364540,ICICI
TXN00000266,13-07-2026,UPI/300000000266/Payment from/nashikhosp@paytm/KKBK,,88627.25,183331692.03,S65296966,ICICI
TXN00000267,14/06/26,NEFT-HDFC0002341-GUNTUR FERTILISERS PRIVATE LIMITED-4447056094,,483820.00,183815512.03,2557220130,HDFC
TXN00000268,07-08-2026,NEFT/ICICR52023994228/RAJKOT PRINT,,232702.25,184048214.28,S24995099,ICICI
TXN00000269,02/08/26,IMPS-300000000269-BELGAUM TRAN-HDFC,,10859.99,184059074.27,4870516577,HDFC
TXN00000270,04-06-2026,MMT/IMPS/300000000270/CHENNAI FORGINGS LIMITED/KKBK,,352587.00,184411661.27,S35709072,ICICI
TXN00000271,08/08/26,UPI-VARANASI ENTERPRISES INDIA PRIVATE LIMITED-VARANASIEN@OKHDFCBANK-6090076463-PAYMENT FROM VEI,,148774.00,184560435.27,6272305209,HDFC
TXN00000272,17/06/26,IMPS-5648219528-BHILAIPLASTICSANDCOMPANY-SBIN,,400197.00,184960632.27,8907422108,HDFC
TXN00000273,09/07/26,UPI-CUTTACK INDUSTRIES INDIA PRIVATE LIMITED-CUTTACKIND@OKHDFCBANK-300000000273-PAYMENT FROM CII,,291411.50,185252043.77,3905625550,HDFC
TXN00000274,24/07/26,IMPS-1527259496-BHOPAL CASTINGS-UTIB,,76165.50,185328209.27,7013965794,HDFC
TXN00000275,23/07/26,ACH C-JALANDHAR ENTERPRISES INDIA PRIVATE LIMITED-300000000275,,350530.25,185678739.52,3912449281,HDFC
TXN00000276,19/08/26,UPI-VARANASI PHARMACEUTICALS INDIA-VARANASIPH@APL-300000000276-PAYMENT FROM VPI,,94897.50,185773637.02,3347715190,HDFC
TXN00000277,26-07-2026,RTGS/ICICR52024560541/UDAIPUR PHARMACEUTICALS INDIA P LTD,,401537.00,186175174.02,S24681002,ICICI
TXN00000278,26-08-2026,NEFT/ICICR52023994884/KOLHAPUR CERAMICS  PVT LTD-,,354907.50,186530081.52,S27206452,ICICI
TXN00000279,14-08-2026,MMT/IMPS/300000000279/SALEM REFRACTORIES/UTIB,,193104.00,186723185.52,S18791292,ICICI
TXN00000280,14-07-2026,UPI/300000000280/SGP/solapurgar@ibl,,160861.00,186884046.52,S23116517,ICICI
TXN00000281,30-08-2026,RTGS/ICICR52023994546/rajkotfabricatorsandcompany,,257040.00,187141086.52,S20109437,ICICI
TXN00000282,29/06/26,UPI-SILIGURI AUTO COMPON-SILIGURIAU@IBL-3483321097-PAYMENT FROM SAC,,446820.25,187587906.77,9919193627,HDFC
TXN00000283,10/07/26,RTGS-HDFC0000123-SALEM COLD STORAGE AND COMPANY-3351762983,,159254.25,187747161.02,7301985407,HDFC
TXN00000284,19/08/26,UPI-TRICHY TRANSPORT AND COMPANY-TRICHYTRAN@OKHDFCBANK-7164947890,,335457.25,188082618.27,3774732090,HDFC
TXN00000285,02/07/26,NEFT CR-HDFC0002341-DHANBAD CERA-UTR300000000285,,361109.25,188443727.52,5420130680,HDFC
TXN00000286,26/08/26,RTGS-HDFC0009812-RAIPUR  FOODS PVT LTD-300000000286,,422285.00,188866012.52,4619584847,HDFC
TXN00000287,04-08-2026,UPI/2816208531/DCP/dehradunca@paytm,,59684.25,188925696.77,S89118793,ICICI
TXN00000288,20-07-2026,BIL/ONL/300000000288/ARL,,258089.25,189183786.02,S96623797,ICICI
TXN00000289,07/06/26,NEFT-HDFC0000123-VARANASI HANDICRAFTS-300000000289,,475600.25,189659386.27,6392476150,HDFC
TXN00000290,02/07/26,ACH C-BHAVNAGAR LOGISTICS PRIVATE LIMITED-5440488015,,491902.99,190151289.26,5580012388,HDFC
TXN00000291,12-08-2026,RTGS/ICICR52024117103/hubli hospitality pvt ltd,,316682.75,190467972.01,S87283822,ICICI
TXN00000292,04-07-2026,UPI/2119611566/Payment from/bhavnagarc@okhdfcbank/HDFC,,59105.00,190527077.01,S60643036,ICICI
TXN00000293,29/06/26,NEFT-HDFC0002341-UDAIPUR ENTERPRISES INDIA PRIVATE LIMITED-1724801332,,438612.25,190965689.26,3436289709,HDFC
TXN00000294,27/07/26,NEFT CR-HDFC0004567-AMRAVATI PACKAGI-UTR7417403386,,377744.25,191343433.51,3908503113,HDFC
TXN00000295,19-06-2026,UPI/2967799880/HFP/hubliferti@apl,,95565.50,191438999.01,S61471888,ICICI
TXN00000296,17/08/26,IMPS-300000000296-NAGPUR DIAGNOSTICS LIMITED-SBIN,,222926.75,191661925.76,9493400366,HDFC
TXN00000297,11-08-2026,UPI/300000000297/Payment from/meerutente@ybl/SBIN/,,195459.00,191857384.76,S77002914,ICICI
TXN00000298,18-07-2026,MMT/IMPS/300000000298/solapur media pvt ltd/AXIS,,438677.00,192296061.76,S98237348,ICICI
TXN00000299,07/06/26,RTGS-HDFC0000123-MADURAI INFR-300000000299,,419497.50,192715559.26,7261030270,HDFC
TXN00000300,19/06/26,ACH C-BHILAI PHARMACEUTI-300000000300,,444462.75,193160022.01,1330005804,HDFC
TXN00000301,14-06-2026,UPI/300000000301/PEP/panipateng@ybl,,262153.75,193422175.76,S98521869,ICICI
TXN00000302,07-07-2026,UPI/300000000302/Payment from/jalandhari@apl/HDFC,,239055.75,193661231.51,S17453784,ICICI
TXN00000303,18-08-2026,RTGS/ICICR52024117497/NASHIK CABLES PR,,38079.25,193699310.76,S97787024,ICICI
TXN00000304,03/08/26,IMPS-7341260172-CALICUT SOFTWARE SERVICES P LTD-AXIS,,64230.00,193763540.76,8003744133,HDFC
TXN00000305,15/07/26,NEFT CR-HDFC0002341-BHAVNAGAR PHARMACEUTICALS INDIA PRIVATE LIMITED-UTR300000000305,,22201.25,193785742.01,7132061410,HDFC
TXN00000306,10-06-2026,UPI/300000000306/KCL/kolhapurca@apl,,26023.25,193811765.26,S34455561,ICICI
TXN00000307,12-06-2026,NEFT-ICICR52023994992-SILIGURI CHEMICALS INDIA PRIVATE LIMITED,,207022.00,194018787.26,S91074604,ICICI
TXN00000308,15/06/26,NEFT CR-HDFC0009812-DHANBAD DISTRIBUTORS-UTR7385424494,,457977.75,194476765.01,1819488717,HDFC
TXN00000309,25-06-2026,UPI/300000000309/RPA/rajkotplas@okaxis,,9328.75,194486093.76,S25630838,ICICI
TXN00000310,30-08-2026,RTGS/ICICR52023081441/Chandrapur Handicraf,,474125.00,194960218.76,S67953597,ICICI
TXN00000311,16/08/26,NEFT-HDFC0002341-HUBLIDISTRIBUTORSPRIVATELIMITED-300000000311,,445919.50,195406138.26,5567743118,HDFC
TXN00000312,31-07-2026,MMT/IMPS/300000000312/SURAT PACKAGING PVT/UTIB,,340896.50,195747034.76,S98175428,ICICI
TXN00000313,21-07-2026,NEFT-ICICR52024560232-jabalpur transport and company,,69764.00,195816798.76,S23543068,ICICI
TXN00000314,09/07/26,NEFT CR-HDFC0000123-RAIPUR MEDIA PVT LTD-UTR3162425423,,219095.50,196035894.26,6257450736,HDFC
TXN00000315,16/07/26,NEFT-HDFC0000123-DHANBAD CONSTRUCTIONS PRIVATE LIMITED-300000000315,,179427.99,196215322.25,3415802569,HDFC
TXN00000316,20-08-2026,BIL/ONL/300000000316/JTI,,56265.00,196271587.25,S37097261,ICICI
TXN00000317,01-06-2026,BIL/ONL/3856132881/IGP,,218972.99,196490560.24,S64936566,ICICI
TXN00000318,08/08/26,ACH C-SURAT TRANSPORT AND COMPANY-300000000318,,241518.99,196732079.23,5558971767,HDFC
TXN00000319,22-08-2026,RTGS/ICICR52024117817/Nashik Refractories,,20447.75,196752526.98,S83071525,ICICI
TXN00000320,24-08-2026,NEFT-ICICR52024117632-LUDHIANA TRADERS INDIA PRIVATE LIMITED,,414318.25,197166845.23,S84059443,ICICI
TXN00000321,21/08/26,UPI-GANDHINAGAR TRANSPORT AND COMPANY-GANDHINAGA@IBL-3170137829,,274330.00,197441175.23,5043037541,HDFC
TXN00000322,02/06/26,IMPS-3557863130-INDORE TRANSPORT AND COMPANY-UTIB,,157217.25,197598392.48,8363081382,HDFC
TXN00000323,15-06-2026,NEFT-ICICR52023081535-JODHPURLOGISTICSPRIVATELIMITED,,387668.00,197986060.48,S59565830,ICICI
TXN00000324,17-08-2026,UPI/9365823349/MML/meerutmeta@okaxis,,276909.50,198262969.98,S27365785,ICICI
TXN00000325,07-08-2026,MMT/IMPS/300000000325/Varanasiindustriesindiaprivatelimited/HDFC,,370373.25,198633343.23,S80166008,ICICI
TXN00000326,11-07-2026,BIL/ONL/300000000326/CPP,,62730.00,198696073.23,S10279945,ICICI
TXN00000327,09-06-2026,UPI/3601503399/BDL/bhopaldiag@apl,,288067.00,198984140.23,S53649791,ICICI
TXN00000328,27-08-2026,UPI/3774190383/Payment from/bhavnagari@apl/UTIB,,420331.25,199404471.48,S26613686,ICICI
TXN00000329,27/06/26,UPI-MADURAI TRADERS  INDIA PRIVATE LIMITED-MADURAITRA@IBL-1883925729,,294261.00,199698732.48,5488170576,HDFC
TXN00000330,15-07-2026,NEFT-ICICR52024117287-SOLAPUR CERAMICS P,,490605.00,200189337.48,S64663717,ICICI
TXN00000331,19/08/26,NEFT CR-HDFC0009812-MEERUT PAPER MILLS PVT LTD-UTR300000000331,,89704.00,200279041.48,6310688903,HDFC
TXN00000332,20/07/26,ACH C-JODHPUR  AUTO COMPONENTS-5374951767,,395469.25,200674510.73,7735563741,HDFC
TXN00000333,23/08/26,UPI-INDORE PRINTERS-INDOREPRIN@IBL-300000000333,,44992.99,200719503.72,1718898818,HDFC
TXN00000334,07-07-2026,RTGS/ICICR52023081407/belgaum cables private limited,,490426.50,201209930.22,S28743541,ICICI
TXN00000335,26-07-2026,UPI/300000000335/Payment from/narmadacas@ibl/AXIS/,,292755.00,201502685.22,S96764149,ICICI
TXN00000336,31/07/26,RTGS-HDFC0000123-TRICHY CONSTRUCTIONS-300000000336,,2073.25,201504758.47,7877577855,HDFC
TXN00000337,29-08-2026,UPI/8340948569/Payment from/haldiapoly@apl/KKBK,,93896.99,201598655.46,S39681939,ICICI
TXN00000338,06/06/26,RTGS-HDFC0004567-CUTTACK TRANSPORT AN-300000000338,,259897.00,201858552.46,3427258822,HDFC
TXN00000339,09/06/26,RTGS-HDFC0002341-BELGAUM ENGINEERING PVT LTD-7934038104,,309367.00,202167919.46,9326907907,HDFC
TXN00000340,06-07-2026,NEFT-ICICR52024560423-INDORE CERAMICS,,443678.50,202611597.96,S86748329,ICICI
TXN00000341,01/07/26,IMPS-300000000341-RAJKOT ENTERPRISES INDIA PRIVATE LIMITED-AXIS,,14302.75,202625900.71,9311022862,HDFC
TXN00000342,15-06-2026,UPI/300000000342/SAC/siliguriau@apl,,132286.00,202758186.71,S21480272,ICICI
TXN00000343,20/07/26,ACH C-VARANASI SOFTWARE SE-300000000343,,32817.00,202791003.71,8524625316,HDFC
TXN00000344,26-08-2026,NEFT-ICICR52024560629-CUTTACK TEXTILES,,454290.25,203245293.96,S11649345,ICICI
TXN00000345,15-08-2026,UPI/1259807661/Payment from/krishnafor@paytm/UTIB,,374974.00,203620267.96,S82631078,ICICI
TXN00000346,01-08-2026,RTGS/ICICR52024560452/Panipat Packaging,,77349.00,203697616.96,S19180999,ICICI
TXN00000347,02-08-2026,UPI/300000000347/GGP/gunturgarm@ybl,,100276.75,203797893.71,S10496212,ICICI
TXN00000348,01/07/26,NEFT-HDFC0002341-MADURAIPACKAGINGLLP-2614528899,,117929.75,203915823.46,9718859146,HDFC
TXN00000349,27/07/26,NEFT CR-HDFC0009812-BHILAI SOFTWARE SERVICES PRIVATE LIMITED-UTR300000000349,,75659.00,203991482.46,1434608701,HDFC
TXN00000350,21-07-2026,BIL/ONL/3838581316/SII,,356180.00,204347662.46,S81478283,ICICI
TXN00000351,13/07/26,ACH C-HALDIA ENTERPRISES INDIA PRIVATE LIMITED-5933057363,,365041.00,204712703.46,3100198814,HDFC
TXN00000352,02/08/26,UPI-NARMADACONTAINERSPVTLTD-NARMADACON@APL-300000000352,,43681.99,204756385.45,9399890415,HDFC
TXN00000353,24/07/26,UPI-JALANDHAR DIAGNO-JALANDHARD@PAYTM-300000000353,,141685.25,204898070.70,5655865464,HDFC
TXN00000354,02-07-2026,NEFT/ICICR52024560424/INDOREPHARMACEUTICALSINDIAPRIVATELIMITED,,273011.00,205171081.70,S41378816,ICICI
TXN00000355,16/07/26,UPI-DHANBAD INFRAPROJECTS AND COMPANY-DHANBADINF@APL-300000000355,,339351.00,205510432.70,8926139828,HDFC
TXN00000356,20/06/26,ACH C-CHENNAI PHARMACEUTICALS INDIA PRIVATE LIMITED-9357211829,,370959.25,205881391.95,4217519234,HDFC
TXN00000357,17-08-2026,UPI/300000000357/Payment from/jalandhard@ybl/KKBK,,123538.25,206004930.20,S27226260,ICICI
TXN00000358,03-06-2026,NEFT-ICICR52023081681-Gandhinagar Media Pv,,495589.75,206500519.95,S54325475,ICICI
TXN00000359,19-08-2026,NEFT-ICICR52024560754-KOLHAPUR CABLES PRIV,,331217.99,206831737.94,S84209891,ICICI
TXN00000360,30/08/26,IMPS-300000000360-CHENNAI CABL-HDFC/ ,,17808.99,206849546.93,7059602873,HDFC
TXN00000361,09/08/26,IMPS-300000000361-CHANDRAPUR AUTO COMPONENTS-KKBK,,59061.00,206908607.93,7266170179,HDFC
TXN00000362,28/07/26,UPI-COIMBATOREENGINEERINGPVTLTD-COIMBATORE@OKHDFCBANK-300000000362,,4902.00,206913509.93,6572499854,HDFC
TXN00000363,24/06/26,RTGS-HDFC0002341-LUDHIANA FABRICATORS AND COMPANY-3442183999,,432714.99,207346224.92,9876597305,HDFC
TXN00000364,04-08-2026,UPI/300000000364/NCS/narmadacol@ybl ,,379750.00,207725974.92,S61157834,ICICI
TXN00000365,26/06/26,RTGS-HDFC0000123-GUNTUR INFRAPROJ-300000000365,,392096.50,208118071.42,5897361184,HDFC
TXN00000366,21/06/26,NEFT CR-HDFC0000123-SALEM AGRO E-UTR300000000366,,147350.99,208265422.41,6223395333,HDFC
TXN00000367,23-08-2026,NEFT-ICICR52024117355-MYSORE METALS LIMITED,,26037.99,208291460.40,S66597298,ICICI
TXN00000368,27/06/26,UPI-ANANTAPUR FOODS PVT LTD-ANANTAPURF@PAYTM-4109605715,,8633.00,208300093.40,7621562469,HDFC
TXN00000369,30-06-2026,NEFT/ICICR52023994765/UDAIPUR BEARINGS,,225332.00,208525425.40,S39334741,ICICI
TXN00000370,17/08/26,ACH C-HUBLI AUTO C-3979507921,,159090.99,208684516.39,5584935508,HDFC
TXN00000371,29/07/26,NEFT CR-HDFC0000123-AMRAVATI SPI-UTR3661875683,,320046.25,209004562.64,1162808124,HDFC
TXN00000372,29/07/26,UPI-TRICHY DISTR-TRICHYDIST@PAYTM-300000000372,,381270.25,209385832.89,3316326341,HDFC
TXN00000373,04-07-2026,NEFT-ICICR52023081297-TIRUPURFERTILISERSPRIVATELIMITED,,482127.75,209867960.64,S26852512,ICICI
TXN00000374,10/08/26,RTGS-HDFC0004567-BHAVNAGAR MOTORS PVT-300000000374,,92056.25,209960016.89,3066612454,HDFC
TXN00000375,19-07-2026,MMT/IMPS/3070177372/UDAIPUR MOTORS/HDFC,,189524.50,210149541.39,S84202557,ICICI
TXN00000376,20-07-2026,RTGS/ICICR52024117104/NARMADA CONSTRUCTION,,93117.00,210242658.39,S75961801,ICICI
TXN00000377,23-07-2026,NEFT-ICICR52023081494-Hosurpackagingllp,,486328.50,210728986.89,S44260204,ICICI
TXN00000378,17-07-2026,NEFT/ICICR52023994746/Panipat Garments Private Limited,,479720.99,211208707.88,S96615201,ICICI
TXN00000379,31-07-2026,MMT/IMPS/300000000379/CALICUT INDUSTRI/KKBK,,138012.25,211346720.13,S66766698,ICICI
TXN00000380,05-07-2026,RTGS/ICICR52023994933/Chandrapur Garments Private Limited,,436027.50,211782747.63,S63414658,ICICI
TXN00000381,23/06/26,UPI-MYSORE PLASTICS AND-MYSOREPLAS@OKAXIS-1732868551-PAYMENT FROM MPA,,162533.00,211945280.63,5073704803,HDFC
TXN00000382,28/06/26,NEFT-HDFC0002341-JABALPUR BEARINGS LIMITED-9038527558,,298319.99,212243600.62,2622331723,HDFC
TXN00000383,06-06-2026,BIL/ONL/300000000383/ECI/ ,,34692.00,212278292.62,S75219904,ICICI
TXN00000384,18-08-2026,UPI/300000000384/Payment from/jalandharc@ybl/KKBK,,397839.00,212676131.62,S23445578,ICICI
TXN00000385,30/08/26,ACH C-AMRAVATI CHEMICALS INDIA PRIVATE LIMITED-4500620658,,240557.99,212916689.61,1807174408,HDFC
TXN00000386,12/07/26,UPI-MADURAI METALS LIMITED-MADURAIMET@YBL-300000000386,,494846.99,213411536.60,9292914000,HDFC
TXN00000387,15-06-2026,BIL/ONL/1136346958/MPL,,450367.75,213861904.35,S69899586,ICICI
TXN00000388,26/08/26,RTGS-HDFC0009812-UDAIPUR SOFT-300000000388,,61648.50,213923552.85,8410598437,HDFC
TXN00000389,13-07-2026,UPI/300000000389/Payment from/bhavnagarm@ybl/SBIN,,418092.75,214341645.60,S21964091,ICICI
TXN00000390,27-06-2026,UPI/300000000390/Payment from/gunturfert@okhdfcbank/AXIS,,389277.25,214730922.85,S26952687,ICICI
TXN00000391,15-08-2026,MMT/IMPS/300000000391/JODHPUR LOGISTICS PR/AXIS,,348992.25,215079915.10,S99301859,ICICI
TXN00000392,29-08-2026,NEFT/ICICR52024560398/Siligurigarmentsprivatelimited,,421107.99,215501023.09,S54713904,ICICI
TXN00000393,29/06/26,UPI-CALICUT POLYMERS PRIVATE LIMITED-CALICUTPOL@OKHDFCBANK-9682559090,,435050.75,215936073.84,2679603225,HDFC
TXN00000394,09-07-2026,RTGS/ICICR52024117691/kakinada auto comp,,382028.00,216318101.84,S29437798,ICICI
TXN00000395,28-06-2026,UPI/5928927925/CPM/coimbatore@paytm,,115366.99,216433468.83,S17042688,ICICI
TXN00000396,16/07/26,ACH C-BHOPAL AGRO  EXPORTS PRIVATE LIMITED-300000000396,,271236.75,216704705.58,3828316958,HDFC
TXN00000397,24-08-2026,BIL/ONL/1966088651/PPP,,244098.99,216948804.57,S61534222,ICICI
TXN00000398,27/07/26,ACH C-JALANDHAR PLASTICS AND COMPANY-300000000398,,338954.75,217287759.32,3098363243,HDFC
TXN00000399,10/08/26,NEFT-HDFC0004567-JODHPUR INDUSTRIES INDIA PRIVATE LIMITED-300000000399/,,439904.25,217727663.57,3803069611,HDFC
