invoice_id,customer_name,invoice_date,due_date,amount,tds_applicable,tds_section,status
INV-2026-000246,RAJKOT PHARMACEUTICALS INDIA PRIVATE LIMITED,2026-06-02,2026-07-02,313952.50,false,,paid
INV-2026-000247,RAJKOT PHARMACEUTICALS INDIA PRIVATE LIMITED,2026-06-01,2026-07-01,379221.00,false,,paid
INV-2026-000248,RAJKOT PHARMACEUTICALS INDIA PRIVATE LIMITED,2026-06-01,2026-07-01,90397.25,false,,paid
INV-2026-000249,JODHPUR INDUSTRIES INDIA PRIVATE LIMITED,2026-06-25,2026-07-25,295066.00,false,,paid
INV-2026-000250,JODHPUR INDUSTRIES INDIA PRIVATE LIMITED,2026-06-26,2026-07-26,276501.50,false,,paid
INV-2026-000251,JODHPUR INDUSTRIES INDIA PRIVATE LIMITED,2026-06-26,2026-07-26,241996.25,false,,paid
INV-2026-000252,JALANDHAR INDUSTRIES INDIA PRIVATE LIMITED,2026-07-13,2026-08-12,294856.99,false,,paid
INV-2026-000253,JALANDHAR INDUSTRIES INDIA PRIVATE LIMITED,2026-07-13,2026-08-12,151884.00,false,,paid
INV-2026-000254,JALANDHAR INDUSTRIES INDIA PRIVATE LIMITED,2026-07-14,2026-08-13,470636.50,false,,paid
INV-2026-000255,JALANDHAR INDUSTRIES INDIA PRIVATE LIMITED,2026-07-14,2026-08-13,153280.00,false,,paid
INV-2026-000256,MEERUT DISTRIBUTORS PRIVATE LIMITED,2026-08-07,2026-09-06,119316.75,false,,paid
INV-2026-000257,MEERUT DISTRIBUTORS PRIVATE LIMITED,2026-08-06,2026-09-05,53532.50,false,,paid
INV-2026-000258,KAKINADA FABRICATORS AND COMPANY,2026-06-04,2026-07-04,479795.00,false,,paid
INV-2026-000259,KAKINADA FABRICATORS AND COMPANY,2026-06-04,2026-07-04,490644.00,false,,paid
INV-2026-000260,KAKINADA FABRICATORS AND COMPANY,2026-06-04,2026-07-04,98680.75,false,,paid
INV-2026-000261,NARMADA FOODS PVT LTD,2026-07-27,2026-08-26,340888.00,false,,paid
INV-2026-000262,NARMADA FOODS PVT LTD,2026-07-28,2026-08-27,8384.75,false,,paid
INV-2026-000263,NARMADA FOODS PVT LTD,2026-07-29,2026-08-28,298680.75,false,,paid
INV-2026-000264,GANDHINAGAR FORGINGS LIMITED,2026-08-14,2026-09-13,379998.25,false,,paid
INV-2026-000265,GANDHINAGAR FORGINGS LIMITED,2026-08-12,2026-09-11,343718.00,false,,paid
INV-2026-000266,GANDHINAGAR FORGINGS LIMITED,2026-08-14,2026-09-13,33571.75,false,,paid
INV-2026-000267,GANDHINAGAR FORGINGS LIMITED,2026-08-13,2026-09-12,161854.00,false,,paid
INV-2026-000268,PANIPAT AGRO EXPORTS PRIVATE LIMITED,2026-06-30,2026-07-30,357695.99,false,,paid
INV-2026-000269,PANIPAT AGRO EXPORTS PRIVATE LIMITED,2026-06-30,2026-07-30,276516.50,false,,paid
INV-2026-000270,PANIPAT AGRO EXPORTS PRIVATE LIMITED,2026-07-02,2026-08-01,41948.25,false,,paid
INV-2026-000271,JODHPUR DISTRIBUTORS PRIVATE LIMITED,2026-07-24,2026-08-23,240493.25,false,,paid
INV-2026-000272,JODHPUR DISTRIBUTORS PRIVATE LIMITED,2026-07-23,2026-08-22,353724.99,false,,paid
INV-2026-000273,JODHPUR DISTRIBUTORS PRIVATE LIMITED,2026-07-24,2026-08-23,208591.00,false,,paid
INV-2026-000274,INDORE TRADERS INDIA PRIVATE LIMITED,2026-07-17,2026-08-16,197946.00,false,,paid
INV-2026-000275,INDORE TRADERS INDIA PRIVATE LIMITED,2026-07-18,2026-08-17,343640.99,false,,paid
INV-2026-000276,INDORE TRADERS INDIA PRIVATE LIMITED,2026-07-18,2026-08-17,94571.25,false,,paid
INV-2026-000277,INDORE TRADERS INDIA PRIVATE LIMITED,2026-07-19,2026-08-18,382607.00,false,,paid
INV-2026-000278,INDORE TRADERS INDIA PRIVATE LIMITED,2026-07-17,2026-08-16,157428.50,false,,paid
INV-2026-000279,COIMBATORE INDUSTRIES INDIA PRIVATE LIMITED,2026-06-09,2026-07-09,53898.25,false,,paid
INV-2026-000280,COIMBATORE INDUSTRIES INDIA PRIVATE LIMITED,2026-06-07,2026-07-07,314411.75,false,,paid
INV-2026-000281,COIMBATORE INDUSTRIES INDIA PRIVATE LIMITED,2026-06-09,2026-07-09,129311.75,false,,paid
INV-2026-000282,GANDHINAGAR FORGINGS LIMITED,2026-06-19,2026-07-19,347141.25,false,,paid
INV-2026-000283,GANDHINAGAR FORGINGS LIMITED,2026-06-19,2026-07-19,158549.00,false,,paid
INV-2026-000284,GANDHINAGAR FORGINGS LIMITED,2026-06-18,2026-07-18,329200.75,false,,paid
INV-2026-000285,RAJKOT DIAGNOSTICS LIMITED,2026-07-28,2026-08-27,480587.00,false,,paid
INV-2026-000286,RAJKOT DIAGNOSTICS LIMITED,2026-07-28,2026-08-27,219370.25,false,,paid
INV-2026-000287,RAJKOT DIAGNOSTICS LIMITED,2026-07-29,2026-08-28,204643.00,false,,paid
INV-2026-000288,RAJKOT COLD STORAGE AND COMPANY,2026-08-13,2026-09-12,380744.75,false,,paid
INV-2026-000289,RAJKOT COLD STORAGE AND COMPANY,2026-08-14,2026-09-13,252340.00,false,,paid
INV-2026-000290,RAJKOT COLD STORAGE AND COMPANY,2026-08-15,2026-09-14,477574.00,false,,paid
INV-2026-000291,DHANBAD FABRICATORS AND COMPANY,2026-07-16,2026-08-15,269863.50,false,,paid
INV-2026-000292,DHANBAD FABRICATORS AND COMPANY,2026-07-16,2026-08-15,421907.75,false,,paid
INV-2026-000293,DHANBAD FABRICATORS AND COMPANY,2026-07-16,2026-08-15,480372.00,false,,paid
INV-2026-000294,DHANBAD FABRICATORS AND COMPANY,2026-07-15,2026-08-14,218018.00,false,,paid
INV-2026-000295,JABALPUR INFRAPROJECTS AND COMPANY,2026-06-21,2026-07-21,385183.99,false,,paid
INV-2026-000296,JABALPUR INFRAPROJECTS AND COMPANY,2026-06-20,2026-07-20,74378.75,false,,paid
INV-2026-000297,JABALPUR INFRAPROJECTS AND COMPANY,2026-06-20,2026-07-20,97494.25,false,,paid
INV-2026-000298,JABALPUR INFRAPROJECTS AND COMPANY,2026-06-22,2026-07-22,275697.00,false,,paid
INV-2026-000299,JABALPUR INFRAPROJECTS AND COMPANY,2026-06-21,2026-07-21,401733.00,false,,paid
INV-2026-000300,KAKINADA FOODS PVT LTD,2026-07-05,2026-08-04,9987.25,false,,paid
INV-2026-000301,KAKINADA FOODS PVT LTD,2026-07-07,2026-08-06,423664.00,false,,paid
INV-2026-000302,KAKINADA FOODS PVT LTD,2026-07-07,2026-08-06,275928.00,false,,paid
INV-2026-000303,KAKINADA FOODS PVT LTD,2026-07-06,2026-08-05,325943.25,false,,paid
INV-2026-000304,BHAVNAGAR PLASTICS AND COMPANY,2026-07-20,2026-08-19,199843.50,false,,paid
INV-2026-000305,BHAVNAGAR PLASTICS AND COMPANY,2026-07-22,2026-08-21,30420.75,false,,paid
INV-2026-000306,TIRUPUR AUTO COMPONENTS PVT LTD,2026-08-09,2026-09-08,296441.75,false,,paid
INV-2026-000307,TIRUPUR AUTO COMPONENTS PVT LTD,2026-08-08,2026-09-07,487941.99,false,,paid
INV-2026-000308,TIRUPUR AUTO COMPONENTS PVT LTD,2026-08-09,2026-09-08,109610.25,false,,paid
INV-2026-000309,TIRUPUR AUTO COMPONENTS PVT LTD,2026-08-08,2026-09-07,487997.00,false,,paid
INV-2026-000310,BHILAI AGRO EXPORTS PRIVATE LIMITED,2026-07-26,2026-08-25,122710.99,false,,paid
INV-2026-000311,BHILAI AGRO EXPORTS PRIVATE LIMITED,2026-07-24,2026-08-23,318282.99,false,,paid
INV-2026-000312,RAIPUR REFRACTORIES LIMITED,2026-07-02,2026-08-01,374874.00,false,,paid
INV-2026-000313,RAIPUR REFRACTORIES LIMITED,2026-06-30,2026-07-30,81856.50,false,,paid
INV-2026-000314,RAIPUR REFRACTORIES LIMITED,2026-07-01,2026-07-31,388792.50,false,,paid
INV-2026-000315,RAIPUR REFRACTORIES LIMITED,2026-07-02,2026-08-01,56863.00,false,,paid
INV-2026-000316,SOLAPUR CONSTRUCTIONS PRIVATE LIMITED,2026-07-19,2026-08-18,7470.00,false,,paid
INV-2026-000317,SOLAPUR CONSTRUCTIONS PRIVATE LIMITED,2026-07-18,2026-08-17,409509.00,false,,paid
INV-2026-000318,SOLAPUR CONSTRUCTIONS PRIVATE LIMITED,2026-07-20,2026-08-19,300871.25,false,,paid
INV-2026-000319,SOLAPUR CONSTRUCTIONS PRIVATE LIMITED,2026-07-19,2026-08-18,89867.00,false,,paid
INV-2026-000320,JABALPUR FOODS PVT LTD,2026-06-14,2026-07-14,72035.00,false,,paid
INV-2026-000321,JABALPUR FOODS PVT LTD,2026-06-12,2026-07-12,175177.99,false,,paid
INV-2026-000322,JABALPUR FOODS PVT LTD,2026-06-13,2026-07-13,422567.99,false,,paid
INV-2026-000323,VARANASI HOSPITALITY PVT LTD,2026-08-12,2026-09-11,410979.00,false,,paid
INV-2026-000324,VARANASI HOSPITALITY PVT LTD,2026-08-12,2026-09-11,147958.99,false,,paid
INV-2026-000325,VARANASI HOSPITALITY PVT LTD,2026-08-13,2026-09-12,60710.25,false,,paid
INV-2026-000326,VARANASI HOSPITALITY PVT LTD,2026-08-11,2026-09-10,358413.99,false,,paid
INV-2026-000327,VARANASI HOSPITALITY PVT LTD,2026-08-11,2026-09-10,382269.50,false,,paid
INV-2026-000328,KOLHAPUR POLYMERS PRIVATE LIMITED,2026-07-20,2026-08-19,281162.25,false,,paid
INV-2026-000329,KOLHAPUR POLYMERS PRIVATE LIMITED,2026-07-21,2026-08-20,286026.00,false,,paid
INV-2026-000330,KOLHAPUR POLYMERS PRIVATE LIMITED,2026-07-22,2026-08-21,58341.99,false,,paid
INV-2026-000331,KOLHAPUR POLYMERS PRIVATE LIMITED,2026-07-20,2026-08-19,88209.75,false,,paid
INV-2026-000332,KOLHAPUR POLYMERS PRIVATE LIMITED,2026-07-20,2026-08-19,296289.75,false,,paid
INV-2026-000333,GUNTUR METALS LIMITED,2026-06-03,2026-07-03,254111.00,false,,paid
INV-2026-000334,GUNTUR METALS LIMITED,2026-06-04,2026-07-04,483632.00,false,,paid
INV-2026-000335,GUNTUR METALS LIMITED,2026-06-03,2026-07-03,183624.00,false,,paid
INV-2026-000336,TRICHY LOGISTICS PRIVATE LIMITED,2026-06-30,2026-07-30,271529.00,false,,paid
INV-2026-000337,TRICHY LOGISTICS PRIVATE LIMITED,2026-07-01,2026-07-31,174533.25,false,,paid
INV-2026-000338,TRICHY LOGISTICS PRIVATE LIMITED,2026-07-01,2026-07-31,122559.99,false,,paid
INV-2026-000339,GWALIOR PAPER MILLS PVT LTD,2026-07-12,2026-08-11,104323.50,false,,paid
INV-2026-000340,GWALIOR PAPER MILLS PVT LTD,2026-07-11,2026-08-10,352640.99,false,,paid
INV-2026-000341,GWALIOR PAPER MILLS PVT LTD,2026-07-10,2026-08-09,313984.50,false,,paid
INV-2026-000342,HUBLI FERTILISERS PRIVATE LIMITED,2026-08-15,2026-09-14,73282.25,false,,paid
INV-2026-000343,HUBLI FERTILISERS PRIVATE LIMITED,2026-08-14,2026-09-13,98388.50,false,,paid
INV-2026-000344,HUBLI FERTILISERS PRIVATE LIMITED,2026-08-15,2026-09-14,291934.00,false,,paid
INV-2026-000345,HUBLI FERTILISERS PRIVATE LIMITED,2026-08-15,2026-09-14,74555.00,false,,paid
INV-2026-000346,HUBLI FERTILISERS PRIVATE LIMITED,2026-08-15,2026-09-14,325749.00,false,,paid
INV-2026-000347,ERNAKULAM TRADERS INDIA PRIVATE LIMITED,2026-06-03,2026-07-03,145102.00,false,,paid
INV-2026-000348,ERNAKULAM TRADERS INDIA PRIVATE LIMITED,2026-06-04,2026-07-04,89189.99,false,,paid
INV-2026-000349,ERNAKULAM TRADERS INDIA PRIVATE LIMITED,2026-06-05,2026-07-05,289214.25,false,,paid
INV-2026-000350,DHANBAD FORGINGS LIMITED,2026-07-15,2026-08-14,453040.99,false,,paid
INV-2026-000351,DHANBAD FORGINGS LIMITED,2026-07-15,2026-08-14,454661.00,false,,paid
INV-2026-000352,DHANBAD FORGINGS LIMITED,2026-07-13,2026-08-12,426041.75,false,,paid
INV-2026-000353,DHANBAD FORGINGS LIMITED,2026-07-13,2026-08-12,452437.75,false,,paid
INV-2026-000354,DHANBAD FORGINGS LIMITED,2026-07-15,2026-08-14,88022.25,false,,paid
INV-2026-000355,TRICHY AUTO COMPONENTS PVT LTD,2026-06-06,2026-07-06,146397.99,false,,paid
INV-2026-000356,TRICHY AUTO COMPONENTS PVT LTD,2026-06-08,2026-07-08,368749.99,false,,paid
INV-2026-000357,TRICHY AUTO COMPONENTS PVT LTD,2026-06-07,2026-07-07,77673.75,false,,paid
INV-2026-000358,TRICHY AUTO COMPONENTS PVT LTD,2026-06-06,2026-07-06,400231.99,false,,paid
INV-2026-000359,TRICHY AUTO COMPONENTS PVT LTD,2026-06-06,2026-07-06,257617.00,false,,paid
INV-2026-000360,MADURAI HANDICRAFTS LLP,2026-08-25,2026-09-24,366580.00,false,,paid
INV-2026-000361,MADURAI HANDICRAFTS LLP,2026-08-25,2026-09-24,115205.50,false,,paid
INV-2026-000362,MADURAI HANDICRAFTS LLP,2026-08-24,2026-09-23,141790.00,false,,paid
INV-2026-000363,MADURAI HANDICRAFTS LLP,2026-08-25,2026-09-24,287948.25,false,,paid
INV-2026-000364,MADURAI HANDICRAFTS LLP,2026-08-23,2026-09-22,414298.00,false,,paid
INV-2026-000365,BHAVNAGAR PLASTICS AND COMPANY,2026-08-23,2026-09-22,189971.00,false,,paid
INV-2026-000366,BHAVNAGAR PLASTICS AND COMPANY,2026-08-23,2026-09-22,349393.75,false,,paid
INV-2026-000367,BHAVNAGAR PLASTICS AND COMPANY,2026-08-22,2026-09-21,208797.75,false,,paid
INV-2026-000368,BHAVNAGAR PLASTICS AND COMPANY,2026-08-23,2026-09-22,226040.75,false,,paid
INV-2026-000369,NARMADA FERTILISERS PRIVATE LIMITED,2026-06-13,2026-07-13,55107.00,false,,paid
INV-2026-000370,NARMADA FERTILISERS PRIVATE LIMITED,2026-06-14,2026-07-14,72895.50,false,,paid
INV-2026-000371,KRISHNA COLD STORAGE AND COMPANY,2026-07-19,2026-08-18,185305.50,false,,paid
INV-2026-000372,KRISHNA COLD STORAGE AND COMPANY,2026-07-18,2026-08-17,130911.00,false,,paid
INV-2026-000373,HALDIA PHARMACEUTICALS INDIA PRIVATE LIMITED,2026-06-13,2026-07-13,127396.50,false,,paid
INV-2026-000374,HALDIA PHARMACEUTICALS INDIA PRIVATE LIMITED,2026-06-14,2026-07-14,277974.00,false,,paid
INV-2026-000375,HALDIA PHARMACEUTICALS INDIA PRIVATE LIMITED,2026-06-13,2026-07-13,70197.50,false,,paid
INV-2026-000376,HALDIA PHARMACEUTICALS INDIA PRIVATE LIMITED,2026-06-13,2026-07-13,192581.25,false,,paid
INV-2026-000377,HALDIA PHARMACEUTICALS INDIA PRIVATE LIMITED,2026-06-15,2026-07-15,400888.50,false,,paid
INV-2026-000378,BHAVNAGAR DISTRIBUTORS PRIVATE LIMITED,2026-07-10,2026-08-09,42430.25,false,,paid
INV-2026-000379,BHAVNAGAR DISTRIBUTORS PRIVATE LIMITED,2026-07-09,2026-08-08,282222.00,false,,paid
INV-2026-000380,BHAVNAGAR DISTRIBUTORS PRIVATE LIMITED,2026-07-09,2026-08-08,163618.75,false,,paid
INV-2026-000381,BHAVNAGAR DISTRIBUTORS PRIVATE LIMITED,2026-07-10,2026-08-09,31359.00,false,,paid
INV-2026-000382,CHANDRAPUR HOSPITALITY PVT LTD,2026-07-17,2026-08-16,67548.75,false,,paid
INV-2026-000383,CHANDRAPUR HOSPITALITY PVT LTD,2026-07-17,2026-08-16,405451.00,false,,paid
INV-2026-000384,CHANDRAPUR HOSPITALITY PVT LTD,2026-07-18,2026-08-17,143596.25,false,,paid
INV-2026-000385,CHANDRAPUR HOSPITALITY PVT LTD,2026-07-16,2026-08-15,374462.25,false,,paid
INV-2026-000386,AURANGABAD DIAGNOSTICS LIMITED,2026-06-01,2026-07-01,129215.00,false,,paid
INV-2026-000387,AURANGABAD DIAGNOSTICS LIMITED,2026-06-02,2026-07-02,201791.00,false,,paid
INV-2026-000388,UDAIPUR PRINTERS PVT LTD,2026-07-21,2026-08-20,37137.50,false,,paid
INV-2026-000389,UDAIPUR PRINTERS PVT LTD,2026-07-20,2026-08-19,172599.00,false,,paid
INV-2026-000390,MADURAI INDUSTRIES INDIA PRIVATE LIMITED,2026-08-27,2026-09-26,460904.00,false,,paid
INV-2026-000391,MADURAI INDUSTRIES INDIA PRIVATE LIMITED,2026-08-27,2026-09-26,398897.75,false,,paid
INV-2026-000392,MADURAI INDUSTRIES INDIA PRIVATE LIMITED,2026-08-26,2026-09-25,55499.00,false,,paid
INV-2026-000393,MADURAI INDUSTRIES INDIA PRIVATE LIMITED,2026-08-28,2026-09-27,221104.50,false,,paid
INV-2026-000394,INDORE DIAGNOSTICS LIMITED,2026-08-23,2026-09-22,69528.00,false,,paid
INV-2026-000395,INDORE DIAGNOSTICS LIMITED,2026-08-23,2026-09-22,447123.00,false,,paid
INV-2026-000396,VARANASI FABRICATORS AND COMPANY,2026-06-26,2026-07-26,237934.00,false,,paid
INV-2026-000397,VARANASI FABRICATORS AND COMPANY,2026-06-27,2026-07-27,447946.00,false,,paid
INV-2026-000398,VARANASI FABRICATORS AND COMPANY,2026-06-26,2026-07-26,424413.75,false,,paid
INV-2026-000399,VARANASI FABRICATORS AND COMPANY,2026-06-26,2026-07-26,113732.99,false,,paid
INV-2026-000400,JABALPUR METALS LIMITED,2026-06-14,2026-07-14,422473.99,false,,paid
INV-2026-000401,JABALPUR METALS LIMITED,2026-06-14,2026-07-14,7268.00,false,,paid
INV-2026-000402,BHOPAL DIAGNOSTICS LIMITED,2026-06-06,2026-07-06,495026.50,false,,paid
INV-2026-000403,BHOPAL DIAGNOSTICS LIMITED,2026-06-05,2026-07-05,485511.25,false,,paid
INV-2026-000404,BHOPAL DIAGNOSTICS LIMITED,2026-06-05,2026-07-05,261113.00,false,,paid
INV-2026-000405,BHOPAL DIAGNOSTICS LIMITED,2026-06-06,2026-07-06,91600.00,false,,paid
INV-2026-000406,HUBLI FORGINGS LIMITED,2026-06-24,2026-07-24,337935.99,false,,paid
INV-2026-000407,HUBLI FORGINGS LIMITED,2026-06-24,2026-07-24,331696.99,false,,paid
INV-2026-000408,HUBLI FORGINGS LIMITED,2026-06-24,2026-07-24,201539.99,false,,paid
INV-2026-000409,RAJKOT FERTILISERS PRIVATE LIMITED,2026-07-29,2026-08-28,278574.00,false,,paid
INV-2026-000410,RAJKOT FERTILISERS PRIVATE LIMITED,2026-07-31,2026-08-30,84689.00,false,,paid
INV-2026-000411,NAGPUR AGRO EXPORTS PRIVATE LIMITED,2026-08-27,2026-09-26,185382.25,false,,paid
INV-2026-000412,NAGPUR AGRO EXPORTS PRIVATE LIMITED,2026-08-28,2026-09-27,296231.00,false,,paid
INV-2026-000413,BELGAUM AUTO COMPONENTS PVT LTD,2026-06-01,2026-07-01,78443.25,false,,paid
INV-2026-000414,BELGAUM AUTO COMPONENTS PVT LTD,2026-06-01,2026-07-01,406991.00,false,,paid
INV-2026-000415,BELGAUM AUTO COMPONENTS PVT LTD,2026-06-01,2026-07-01,39027.00,false,,paid
INV-2026-000416,BELGAUM AUTO COMPONENTS PVT LTD,2026-06-02,2026-07-02,308241.00,false,,paid
INV-2026-000417,CUTTACK FOODS PVT LTD,2026-08-25,2026-09-24,309779.99,false,,paid
INV-2026-000418,CUTTACK FOODS PVT LTD,2026-08-23,2026-09-22,161863.75,false,,paid
INV-2026-000419,CUTTACK FOODS PVT LTD,2026-08-23,2026-09-22,67767.00,false,,paid
INV-2026-000420,CUTTACK FOODS PVT LTD,2026-08-23,2026-09-22,498438.75,false,,paid
INV-2026-000421,MADURAI INDUSTRIES INDIA PRIVATE LIMITED,2026-06-10,2026-07-10,431787.75,false,,paid
INV-2026-000422,MADURAI INDUSTRIES INDIA PRIVATE LIMITED,2026-06-11,2026-07-11,235162.00,false,,paid
INV-2026-000423,MADURAI INDUSTRIES INDIA PRIVATE LIMITED,2026-06-12,2026-07-12,131831.75,false,,paid
INV-2026-000424,CHANDRAPUR ENGINEERING PVT LTD,2026-07-28,2026-08-27,39644.99,false,,paid
INV-2026-000425,CHANDRAPUR ENGINEERING PVT LTD,2026-07-27,2026-08-26,11526.00,false,,paid
INV-2026-000426,CHANDRAPUR ENGINEERING PVT LTD,2026-07-28,2026-08-27,39902.00,false,,paid
INV-2026-000427,GODAVARI TRADERS INDIA PRIVATE LIMITED,2026-06-25,2026-07-25,100606.50,false,,paid
INV-2026-000428,GODAVARI TRADERS INDIA PRIVATE LIMITED,2026-06-26,2026-07-26,347343.00,false,,paid
INV-2026-000429,GANDHINAGAR PLASTICS AND COMPANY,2026-07-19,2026-08-18,247910.50,false,,paid
INV-2026-000430,GANDHINAGAR PLASTICS AND COMPANY,2026-07-19,2026-08-18,48781.75,false,,paid
INV-2026-000431,MEERUT CONSTRUCTIONS PRIVATE LIMITED,2026-07-14,2026-08-13,424719.25,false,,paid
INV-2026-000432,MEERUT CONSTRUCTIONS PRIVATE LIMITED,2026-07-14,2026-08-13,291246.00,false,,paid
INV-2026-000433,AURANGABAD COLD STORAGE AND COMPANY,2026-07-24,2026-08-23,42087.75,false,,paid
INV-2026-000434,AURANGABAD COLD STORAGE AND COMPANY,2026-07-25,2026-08-24,432260.75,false,,paid
INV-2026-000435,AURANGABAD COLD STORAGE AND COMPANY,2026-07-25,2026-08-24,168640.75,false,,paid
INV-2026-000436,TRICHY ENTERPRISES INDIA PRIVATE LIMITED,2026-06-14,2026-07-14,296008.99,false,,paid
INV-2026-000437,TRICHY ENTERPRISES INDIA PRIVATE LIMITED,2026-06-13,2026-07-13,455806.25,false,,paid
INV-2026-000438,ANANTAPUR AUTO COMPONENTS PVT LTD,2026-07-13,2026-08-12,429545.99,false,,paid
INV-2026-000439,ANANTAPUR AUTO COMPONENTS PVT LTD,2026-07-13,2026-08-12,147982.99,false,,paid
INV-2026-000440,ANANTAPUR AUTO COMPONENTS PVT LTD,2026-07-14,2026-08-13,456553.00,false,,paid
INV-2026-000441,ANANTAPUR AUTO COMPONENTS PVT LTD,2026-07-13,2026-08-12,390925.50,false,,paid
INV-2026-000442,CHANDRAPUR SOFTWARE SERVICES PRIVATE LIMITED,2026-06-25,2026-07-25,459846.99,false,,paid
INV-2026-000443,CHANDRAPUR SOFTWARE SERVICES PRIVATE LIMITED,2026-06-24,2026-07-24,131804.00,false,,paid
INV-2026-000444,GUNTUR MEDIA PVT LTD,2026-06-19,2026-07-19,440171.00,false,,paid
INV-2026-000445,GUNTUR MEDIA PVT LTD,2026-06-20,2026-07-20,150458.00,false,,paid
INV-2026-000446,GUNTUR MEDIA PVT LTD,2026-06-19,2026-07-19,86410.99,false,,paid
INV-2026-000447,GUNTUR MEDIA PVT LTD,2026-06-19,2026-07-19,450373.00,false,,paid
INV-2026-000448,HUBLI MOTORS PRIVATE LIMITED,2026-07-18,2026-08-17,447476.00,false,,paid
INV-2026-000449,HUBLI MOTORS PRIVATE LIMITED,2026-07-18,2026-08-17,115404.50,false,,paid
INV-2026-000450,HUBLI MOTORS PRIVATE LIMITED,2026-07-19,2026-08-18,307439.00,false,,paid
INV-2026-000451,HUBLI MOTORS PRIVATE LIMITED,2026-07-17,2026-08-16,295365.75,false,,paid
INV-2026-000452,TIRUPUR BEARINGS LIMITED,2026-06-06,2026-07-06,423277.99,false,,paid
INV-2026-000453,TIRUPUR BEARINGS LIMITED,2026-06-06,2026-07-06,347308.00,false,,paid
INV-2026-000454,TIRUPUR BEARINGS LIMITED,2026-06-06,2026-07-06,379160.00,false,,paid
INV-2026-000455,JAMNAGAR TRADERS INDIA PRIVATE LIMITED,2026-07-07,2026-08-06,444243.00,false,,paid
INV-2026-000456,JAMNAGAR TRADERS INDIA PRIVATE LIMITED,2026-07-08,2026-08-07,155027.00,false,,paid
INV-2026-000457,JAMNAGAR TRADERS INDIA PRIVATE LIMITED,2026-07-07,2026-08-06,389454.00,false,,paid
INV-2026-000458,JAMNAGAR TRADERS INDIA PRIVATE LIMITED,2026-07-08,2026-08-07,497460.75,false,,paid
INV-2026-000459,JAMNAGAR LOGISTICS PRIVATE LIMITED,2026-06-15,2026-07-15,455818.75,false,,paid
INV-2026-000460,JAMNAGAR LOGISTICS PRIVATE LIMITED,2026-06-16,2026-07-16,217587.00,false,,paid
INV-2026-000461,JAMNAGAR LOGISTICS PRIVATE LIMITED,2026-06-15,2026-07-15,106013.00,false,,paid
INV-2026-000462,RAIPUR CONSTRUCTIONS PRIVATE LIMITED,2026-06-11,2026-07-11,68845.25,false,,paid
INV-2026-000463,RAIPUR CONSTRUCTIONS PRIVATE LIMITED,2026-06-11,2026-07-11,212494.50,false,,paid
INV-2026-000464,RAIPUR CONSTRUCTIONS PRIVATE LIMITED,2026-06-10,2026-07-10,3447.00,false,,paid
INV-2026-000465,RAIPUR CONSTRUCTIONS PRIVATE LIMITED,2026-06-12,2026-07-12,384075.00,false,,paid
INV-2026-000466,RAIPUR CONSTRUCTIONS PRIVATE LIMITED,2026-06-10,2026-07-10,397806.99,false,,paid
INV-2026-000467,UDAIPUR INDUSTRIES INDIA PRIVATE LIMITED,2026-07-06,2026-08-05,240036.75,false,,paid
INV-2026-000468,UDAIPUR INDUSTRIES INDIA PRIVATE LIMITED,2026-07-08,2026-08-07,228365.75,false,,paid
INV-2026-000469,UDAIPUR INDUSTRIES INDIA PRIVATE LIMITED,2026-07-07,2026-08-06,473584.50,false,,paid
INV-2026-000470,UDAIPUR INDUSTRIES INDIA PRIVATE LIMITED,2026-07-07,2026-08-06,87446.99,false,,paid
INV-2026-000471,MANGALORE SOFTWARE SERVICES PRIVATE LIMITED,2026-06-14,2026-07-14,343657.99,false,,paid
INV-2026-000472,MANGALORE SOFTWARE SERVICES PRIVATE LIMITED,2026-06-13,2026-07-13,362627.00,false,,paid
INV-2026-000473,HUBLI FOODS PVT LTD,2026-06-12,2026-07-12,269217.75,false,,paid
INV-2026-000474,HUBLI FOODS PVT LTD,2026-06-14,2026-07-14,149219.00,false,,paid
INV-2026-000475,HUBLI FOODS PVT LTD,2026-06-14,2026-07-14,105148.25,false,,paid
INV-2026-000476,PANIPAT SPINNERS LLP,2026-08-03,2026-09-02,40346.75,false,,paid
INV-2026-000477,PANIPAT SPINNERS LLP,2026-08-03,2026-09-02,475364.00,false,,paid
INV-2026-000478,BHAVNAGAR REFRACTORIES LIMITED,2026-06-06,2026-07-06,6071.99,false,,paid
INV-2026-000479,BHAVNAGAR REFRACTORIES LIMITED,2026-06-05,2026-07-05,173312.00,false,,paid
INV-2026-000480,BHILAI ELECTRICALS LLP,2026-07-23,2026-08-22,478745.25,false,,paid
INV-2026-000481,BHILAI ELECTRICALS LLP,2026-07-23,2026-08-22,96032.25,false,,paid
INV-2026-000482,BHILAI ELECTRICALS LLP,2026-07-22,2026-08-21,321527.00,false,,paid
INV-2026-000483,UDAIPUR TEXTILES PVT LTD,2026-08-23,2026-09-22,458778.00,false,,paid
INV-2026-000484,UDAIPUR TEXTILES PVT LTD,2026-08-23,2026-09-22,227936.75,false,,paid
INV-2026-000485,UDAIPUR TEXTILES PVT LTD,2026-08-23,2026-09-22,253669.00,false,,paid
INV-2026-000486,VARANASI METALS LIMITED,2026-07-06,2026-08-05,27398.25,false,,paid
INV-2026-000487,VARANASI METALS LIMITED,2026-07-06,2026-08-05,212433.99,false,,paid
